SUB_DISTRICT,TYPE,STATE,CENSUS_CODE_2001,NAME,DISTRICT
Bardoli,Village,Gujarat,2422001201711400,Hindolia,Surat
Songadh,Village,Gujarat,2422000601664900,Nani Bhurvan,Surat
Songadh,Village,Gujarat,2422000601665300,Don,Surat
Chorasi,Village,Gujarat,2422001001700200,Ravla Alias Vaktana,Surat
Songadh,Village,Gujarat,2422000601663800,Kanala,Surat
Talala,Village,Gujarat,2412001000858900,Jasapur,Junagadh
Bardoli,Village,Gujarat,2422001201711700,Isroli,Surat
Una,Village,Gujarat,2412001400881300,Vakumbha (Dhramaniy,Junagadh
Palsana,Village,Gujarat,2422001101703600,Vadadala,Surat
Vyara,Village,Gujarat,2422001301717400,Tichakpura,Surat
Songadh,Village,Gujarat,2422000601667400,Medha,Surat
Vyara,Village,Gujarat,2422001301717600,Bhatpur,Surat
Malia,Village,Gujarat,2412000900851800,Khera,Junagadh
Bardoli,Village,Gujarat,2422001201712400,Sejvad,Surat
Vyara,Village,Gujarat,2422001301717700,Panvadi,Surat
Palsana,Village,Gujarat,2422001101703900,Ghaluda,Surat
Khambha,Village,Gujarat,2413000900948900,Khadadhar,Amreli
Chorasi,Village,Gujarat,2422001001699700,Budia,Surat
Mangrol,Village,Gujarat,2412000800847200,Sheriyaj,Junagadh
Rajula,Village,Gujarat,2413001100959400,Mobhiyana Mota,Amreli
Una,Village,Gujarat,2412001400881500,Jambupani,Junagadh
Chorasi,Village,Gujarat,2422001001699900,Pardi Kanade,Surat
Vyara,Village,Gujarat,2422001301718400,Musa,Surat
Mahuva,Village,Gujarat,2414001101041700,Dundas,Bhavnagar
Songadh,Village,Gujarat,2422000601664600,Rampura Kanadevi,Surat
Malia,Village,Gujarat,2412000900851900,Ghumli,Junagadh
Songadh,Village,Gujarat,2422000601665400,Moti Bhurvan,Surat
Rajula,Village,Gujarat,2413001100958000,Charodiya,Amreli
Malia,Village,Gujarat,2412000900851300,Pankuva,Junagadh
Songadh,Village,Gujarat,2422000601665800,Kukadjhar,Surat
Malia,Village,Gujarat,2412000900850200,Gotana,Junagadh
Chorasi,Village,Gujarat,2422001001700400,Vanz,Surat
Talala,Village,Gujarat,2412001000860100,Gola,Junagadh
Bardoli,Village,Gujarat,2422001201712300,Moti Bhatlav,Surat
Mahuva,Village,Gujarat,2414001101042700,Nikol,Bhavnagar
Vyara,Village,Gujarat,2422001301718200,Vaghjhari,Surat
Palsana,Village,Gujarat,2422001101704700,Lingad,Surat
Rajula,Village,Gujarat,2413001100958400,Vavdi,Amreli
Songadh,Village,Gujarat,2422000601664500,Kanadevi,Surat
Songadh,Village,Gujarat,2422000601665600,Amba,Surat
Talala,Village,Gujarat,2412001000857700,Abudi,Junagadh
Songadh,Village,Gujarat,2422000601667300,Jamkhadi,Surat
Una,Village,Gujarat,2412001400881600,Vakumbha(Tadi),Junagadh
Palsana,Village,Gujarat,2422001101704500,Isroli,Surat
Chorasi,Town,Gujarat,2422001042213000,Sachin,Surat
Chorasi,Village,Gujarat,2422001001699800,Talangpor,Surat
Chorasi,Village,Gujarat,2422001001697800,Sultanabad,Surat
Songadh,Village,Gujarat,2422000601664400,Bedpada,Surat
Khambha,Village,Gujarat,2413000900949400,Pati,Amreli
Songadh,Village,Gujarat,2422000601664200,Junvan,Surat
Palsana,Village,Gujarat,2422001101704300,Gotiya,Surat
Vyara,Village,Gujarat,2422001301718800,Andharvadi Najik,Surat
Mangrol,Village,Gujarat,2412000800847300,Arena,Junagadh
Bardoli,Village,Gujarat,2422001201712000,Bamroli,Surat
Bardoli,Village,Gujarat,2422001201712100,Gotasa,Surat
Talala,Village,Gujarat,2412001000859200,Bakula Dhanej,Junagadh
Mahuva,Village,Gujarat,2414001101042400,Mota Jadra,Bhavnagar
Rajula,Village,Gujarat,2413001100958500,Agariya Nava,Amreli
Valod,Village,Gujarat,2422001401730900,Degama,Surat
Rajula,Village,Gujarat,2413001100959000,Ringaniyala Mota,Amreli
Rajula,Village,Gujarat,2413001100958900,Kundaliyala,Amreli
Songadh,Village,Gujarat,2422000601665500,Hiravadi,Surat
Rajula,Village,Gujarat,2413001100958100,Dipadiya,Amreli
Una,Village,Gujarat,2412001400882200,Gola,Junagadh
Palsana,Village,Gujarat,2422001101705100,Kanav,Surat
Songadh,Village,Gujarat,2422000601665700,Kukradungri,Surat
Rajula,Village,Gujarat,2413001100959700,Zinzka,Amreli
Vyara,Village,Gujarat,2422001301718300,Chikhalda,Surat
Una,Village,Gujarat,2412001400882400,Vanzara,Junagadh
Rajula,Village,Gujarat,2413001100959900,Dungar,Amreli
Palsana,Village,Gujarat,2422001101704600,Taraj,Surat
Malia,Village,Gujarat,2412000900850100,Langodra,Junagadh
Una,Village,Gujarat,2412001400881800,Dhramaniya,Junagadh
Una,Village,Gujarat,2412001400881700,Bilivali Tali,Junagadh
Palsana,Village,Gujarat,2422001101704900,Palsana,Surat
Talala,Village,Gujarat,2412001000859100,Jepur,Junagadh
Mahuva,Village,Gujarat,2414001101041800,Mota Pipalva,Bhavnagar
Malia,Village,Gujarat,2412000900851000,Dhrabavad,Junagadh
Khambha,Village,Gujarat,2413000900949600,Dedan,Amreli
Songadh,Village,Gujarat,2422000601664300,Galkuva,Surat
Vyara,Village,Gujarat,2422001301718500,Madav,Surat
Valod,Village,Gujarat,2422001401730200,Tokarva,Surat
Malia,Village,Gujarat,2412000900851100,Jangar,Junagadh
Malia,Village,Gujarat,2412000900851500,Dhanej Moti,Junagadh
Bardoli,Village,Gujarat,2422001201712200,Sarethi,Surat
Malia,Village,Gujarat,2412000900851600,Dhanej Nani,Junagadh
Bardoli,Village,Gujarat,2422001201712600,Vankaner,Surat
Rajula,Village,Gujarat,2413001100959800,Dungarparda,Amreli
Khambha,Village,Gujarat,2413000900949500,Raydi,Amreli
Vyara,Village,Gujarat,2422001301718900,Bhojpur Najik,Surat
Una,Village,Gujarat,2412001400882100,Giglani Gor,Junagadh
Bardoli,Village,Gujarat,2422001201711800,Tajpore Bujrang,Surat
Vyara,Village,Gujarat,2422001301719000,Shahpur,Surat
Songadh,Village,Gujarat,2422000601666000,Ghodchit,Surat
Vyara,Village,Gujarat,2422001301718600,Jetvadi,Surat
Palsana,Village,Gujarat,2422001101705000,Makhinga,Surat
Malia,Village,Gujarat,2412000900851200,Chuldi,Junagadh
Palsana,Village,Gujarat,2422001101704800,Intalva,Surat
Bardoli,Village,Gujarat,2422001201711900,Goji,Surat
Valod,Village,Gujarat,2422001401730300,Khambhla,Surat
Una,Village,Gujarat,2412001400882300,Vankidas,Junagadh
Vyara,Village,Gujarat,2422001301718700,Kapura,Surat
Songadh,Village,Gujarat,2422000601668200,Gopalpura,Surat
Palsana,Village,Gujarat,2422001101705200,Vanzolia,Surat
Chorasi,Village,Gujarat,2422001001700300,Bhatia,Surat
Talala,Village,Gujarat,2412001000860600,Janvadla,Junagadh
Mahuva,Village,Gujarat,2414001101042200,Amrutvel,Bhavnagar
Khambha,Village,Gujarat,2413000900949700,Raningpara,Amreli
Songadh,Village,Gujarat,2422000601664100,Dhamodi,Surat
Songadh,Village,Gujarat,2422000601665900,Vadpada P Tokarva,Surat
Khambha,Village,Gujarat,2413000900949900,Borala,Amreli
The Dangs,Village,Gujarat,2423000101741600,Nishana,The Dangs
Songadh,Village,Gujarat,2422000601667100,Bedvan P Umarda,Surat
Songadh,Village,Gujarat,2422000601667000,Kakad Kuva P Umarda,Surat
Rajula,Village,Gujarat,2413001100958700,Mandardi Navi-Jun,Amreli
Chorasi,Village,Gujarat,2422001001700600,Umber,Surat
Mahuva,Village,Gujarat,2414001101042500,Maliya,Bhavnagar
Songadh,Village,Gujarat,2422000601667600,Nana Tarpada,Surat
Una,Village,Gujarat,2412001400882000,Tadi,Junagadh
Talala,Village,Gujarat,2412001000859900,Chopatla,Junagadh
Songadh,Village,Gujarat,2422000601667700,Ojhar,Surat
Una,Village,Gujarat,2412001400882800,Sudavi,Junagadh
Songadh,Village,Gujarat,2422000601667200,Vadpada P Umarda,Surat
Songadh,Village,Gujarat,2422000601666900,Tarsadi,Surat
Bardoli,Village,Gujarat,2422001201712700,Kanai,Surat
Songadh,Village,Gujarat,2422000601668000,Sadadvel,Surat
Chorasi,Village,Gujarat,2422001001700500,Pali,Surat
Khambha,Village,Gujarat,2413000900950500,Nesdi No-2,Amreli
Chorasi,Village,Gujarat,2422001001701100,Kachholi,Surat
Una,Village,Gujarat,2412001400882600,Biliyat Nes,Junagadh
Valod,Village,Gujarat,2422001401730600,Nansad,Surat
Malia,Village,Gujarat,2412000900851700,Jhadka,Junagadh
Valod,Village,Gujarat,2422001401730800,Butwada,Surat
Talala,Village,Gujarat,2412001000859600,Dhava,Junagadh
Vyara,Village,Gujarat,2422001301719600,Magarkui,Surat
Songadh,Village,Gujarat,2422000601666100,Bandharpada,Surat
Vyara,Village,Gujarat,2422001301719900,Saraiya,Surat
Talala,Village,Gujarat,2412001000859000,Ramarechi,Junagadh
Valod,Village,Gujarat,2422001401730400,Shiker,Surat
Chorasi,Village,Gujarat,2422001001701200,Samrod,Surat
Chorasi,Village,Gujarat,2422001001700700,Kansad,Surat
Rajula,Village,Gujarat,2413001100960300,Zanzarda,Amreli
Malia,Village,Gujarat,2412000900852700,Khorasa Gir,Junagadh
Bardoli,Village,Gujarat,2422001201712500,Allu,Surat
Talala,Village,Gujarat,2412001000859700,Moruka,Junagadh
Una,Village,Gujarat,2412001400882900,Chhatarla,Junagadh
Una,Village,Gujarat,2412001400882700,Biliyat,Junagadh
Valod,Village,Gujarat,2422001401730700,Inama,Surat
Malia,Village,Gujarat,2412000900852600,Samdhiyala,Junagadh
Palsana,Village,Gujarat,2422001101705300,Amalsadi,Surat
Malia,Village,Gujarat,2412000900852800,Patla,Junagadh
Talala,Village,Gujarat,2412001000859500,Virpur,Junagadh
Una,Village,Gujarat,2412001400883000,Laptni,Junagadh
Chorasi,Village,Gujarat,2422001001700900,Popda,Surat
Chorasi,Village,Gujarat,2422001001700800,Lajpor,Surat
Rajula,Village,Gujarat,2413001100958600,Agariya Dhudiya,Amreli
Mahuva,Town,Gujarat,2414001141413000,Katpar,Bhavnagar
Khambha,Village,Gujarat,2413000900949800,Nava Malaknes,Amreli
Talala,Village,Gujarat,2412001000859800,Vadla,Junagadh
Una,Village,Gujarat,2412001400881900,Chhodvadi,Junagadh
Rajula,Village,Gujarat,2413001100958800,Vadli,Amreli
Talala,Village,Gujarat,2412001000860400,Khodiyar,Junagadh
Bardoli,Village,Gujarat,2422001201712800,Ninat,Surat
Mahuva,Village,Gujarat,2422001501733400,Tarsadi,Surat
Songadh,Village,Gujarat,2422000601668100,Bharadada,Surat
Palsana,Village,Gujarat,2422001101705400,Malekpor,Surat
Una,Village,Gujarat,2412001400883800,Jenagar,Junagadh
Vyara,Village,Gujarat,2422001301719800,Veldha,Surat
Palsana,Village,Gujarat,2422001101705500,Siyod,Surat
Khambha,Village,Gujarat,2413000900950000,Babarpur,Amreli
Una,Village,Gujarat,2412001400883700,Piliyo Dhuno,Junagadh
Una,Village,Gujarat,2412001400884100,Ghud Jinjva,Junagadh
Malia,Village,Gujarat,2412000900852000,Kukasvada,Junagadh
Mangrol,Village,Gujarat,2412000800847400,Khodada,Junagadh
Mahuva,Village,Gujarat,2414001101042100,Bildi,Bhavnagar
Valod,Village,Gujarat,2422001401730500,Shahpor,Surat
Bardoli,Village,Gujarat,2422001201712900,Pathradiya,Surat
Songadh,Village,Gujarat,2422000601666200,Gatadi,Surat
Mahuva,Village,Gujarat,2414001101042000,Nana Pipalva,Bhavnagar
Vyara,Village,Gujarat,2422001301719700,Chhindia,Surat
Songadh,Village,Gujarat,2422000601667800,Hindla,Surat
Talala,Village,Gujarat,2412001000860300,Bhagatimbi,Junagadh
Rajula,Village,Gujarat,2413001100960000,Rajparda,Amreli
Rajula,Village,Gujarat,2413001100961300,Sajanavav,Amreli
Jalalpore,Village,Gujarat,2424000201779200,Kalakachha,Navsari
Una,Village,Gujarat,2412001400883100,Aral,Junagadh
Mahuva,Village,Gujarat,2414001101041900,Kankot,Bhavnagar
Rajula,Village,Gujarat,2413001100960100,Ganjavadar,Amreli
Valod,Village,Gujarat,2422001401731200,Valod,Surat
Jalalpore,Village,Gujarat,2424000201779400,Pardi (Alak),Navsari
Jalalpore,Village,Gujarat,2424000201779500,Sisodra (Alak),Navsari
Talala,Village,Gujarat,2412001000860500,Bhantha,Junagadh
Bardoli,Village,Gujarat,2422001201713300,Sarbhon,Surat
Songadh,Village,Gujarat,2422000601666300,Tichakia,Surat
Songadh,Village,Gujarat,2422000601668400,Amalgundi,Surat
Rajula,Village,Gujarat,2413001100960400,Ringaniyala Nana,Amreli
Una,Village,Gujarat,2412001400883900,Hadkala,Junagadh
Bardoli,Village,Gujarat,2422001201713000,Nizar,Surat
Bardoli,Village,Gujarat,2422001201713100,Pardi Valod,Surat
Una,Village,Gujarat,2412001400884600,Damacha,Junagadh
Talala,Village,Gujarat,2412001000859300,Khirdhar,Junagadh
Malia,Village,Gujarat,2412000900852500,Gadu,Junagadh
Songadh,Village,Gujarat,2422000601668500,Chakvan,Surat
Vyara,Village,Gujarat,2422001301719100,Rupvada,Surat
Mahuva,Village,Gujarat,2414001101042800,Devaliya,Bhavnagar
Rajula,Village,Gujarat,2413001100960200,Untiya,Amreli
Songadh,Village,Gujarat,2422000601666800,Sandhkuva,Surat
Talala,Village,Gujarat,2412001000859400,Talala,Junagadh
Songadh,Village,Gujarat,2422000601666600,Monghvan,Surat
Mahuva,Village,Gujarat,2422001501733500,Pathron,Surat
Malia,Village,Gujarat,2412000900852900,Lachhadi,Junagadh
Jalalpore,Village,Gujarat,2424000201779100,Asana,Navsari
Una,Village,Gujarat,2412001400883300,Pichhadibela,Junagadh
Jalalpore,Village,Gujarat,2424000201779900,Vesma,Navsari
Talala,Village,Gujarat,2412001000860700,Somanisar,Junagadh
Rajula,Town,Gujarat,2413001141308000,Rajula,Amreli
Una,Village,Gujarat,2412001400884000,Ganeshgali,Junagadh
Una,Village,Gujarat,2412001400883600,Mahuda,Junagadh
Una,Village,Gujarat,2412001400883200,Charchock,Junagadh
Jalalpore,Village,Gujarat,2424000201779300,Ranodra,Navsari
Songadh,Village,Gujarat,2422000601666700,Maiyali,Surat
Valod,Village,Gujarat,2422001401731300,Delwada,Surat
Mahuva,Village,Gujarat,2414001101042900,Dudhala No.1,Bhavnagar
Malia,Village,Gujarat,2412000900853000,Akala Gir,Junagadh
Songadh,Village,Gujarat,2422000601668300,Vanjhafali,Surat
Palsana,Village,Gujarat,2422001101705700,Puni,Surat
Rajula,Village,Gujarat,2413001100960600,Kotdi,Amreli
Songadh,Village,Gujarat,2422000601666400,Hanmantiya,Surat
Valod,Village,Gujarat,2422001401731000,Ambach,Surat
Mahuva,Village,Gujarat,2414001101043000,Madhiya,Bhavnagar
Khambha,Village,Gujarat,2413000900950600,Samadhiyala No-2,Amreli
Jalalpore,Village,Gujarat,2424000201778700,Ponsara,Navsari
Una,Village,Gujarat,2412001400884500,Leria,Junagadh
Rajula,Village,Gujarat,2413001100960500,Zampodar,Amreli
Songadh,Village,Gujarat,2422000601667900,Khadi,Surat
Rajula,Village,Gujarat,2413001100961400,Rabhda,Amreli
Mahuva,Village,Gujarat,2414001101043500,Gujarda,Bhavnagar
Vyara,Village,Gujarat,2422001301719500,Dadakvan,Surat
Malia,Village,Gujarat,2412000900853200,Barula,Junagadh
Una,Village,Gujarat,2412001400886300,Rajasthali,Junagadh
Jalalpore,Village,Gujarat,2424000201777900,Danti,Navsari
Songadh,Village,Gujarat,2422000601668600,Borkuva,Surat
Talala,Village,Gujarat,2412001000861100,Gundaran,Junagadh
Talala,Village,Gujarat,2412001000860900,Ankolvadi,Junagadh
Mahuva,Village,Gujarat,2422001501733600,Boriya,Surat
Songadh,Village,Gujarat,2422000601666500,Mahudi,Surat
Chorasi,Village,Gujarat,2422001001701000,Kapletha,Surat
Vyara,Village,Gujarat,2422001301719400,Malotha,Surat
Talala,Village,Gujarat,2412001000861000,Surva,Junagadh
Songadh,Village,Gujarat,2422000601670000,Shravaniya,Surat
Mahuva,Village,Gujarat,2422001501733700,Mahudi,Surat
Una,Village,Gujarat,2412001400883400,Panvadi,Junagadh
Rajula,Village,Gujarat,2413001100961200,Kumbhariya,Amreli
Songadh,Village,Gujarat,2422000601668700,Kalaghat,Surat
Malia,Village,Gujarat,2412000900852300,Kanek,Junagadh
Una,Village,Gujarat,2412001400884300,Gupti,Junagadh
Songadh,Village,Gujarat,2422000601670100,Lavchali,Surat
Mahuva,Village,Gujarat,2422001501734200,Kani,Surat
Rajula,Village,Gujarat,2413001100961100,Hadmatiya,Amreli
Mahuva,Village,Gujarat,2414001101043700,Gadhada,Bhavnagar
Malia,Village,Gujarat,2412000900853100,Pipalva,Junagadh
Valod,Village,Gujarat,2422001401731100,Vedchhi,Surat
Malia,Village,Gujarat,2412000900852400,Visanvel,Junagadh
Malia,Town,Gujarat,2412000941209000,Chorvad,Junagadh
Mahuva,Village,Gujarat,2422001501734000,Dhundhesa,Surat
Jalalpore,Village,Gujarat,2424000201778600,Maroli,Navsari
Jalalpore,Village,Gujarat,2424000201779800,Alak,Navsari
Mahuva,Village,Gujarat,2414001101043600,Khared,Bhavnagar
Songadh,Village,Gujarat,2422000601669400,Temka,Surat
Mahuva,Village,Gujarat,2414001101043100,Vangar,Bhavnagar
Vyara,Village,Gujarat,2422001301720100,Dolara,Surat
Malia,Village,Gujarat,2412000900852100,Khambhaliya,Junagadh
Vyara,Village,Gujarat,2422001301720000,Pervad,Surat
Songadh,Village,Gujarat,2422000601669600,Dardi,Surat
Vyara,Village,Gujarat,2422001301720200,Meghpur,Surat
Khambha,Village,Gujarat,2413000900950200,Chakrava,Amreli
Palsana,Village,Gujarat,2422001101705600,Pardipata,Surat
Bardoli,Village,Gujarat,2422001201713200,Babla,Surat
Patan-veraval,Village,Gujarat,2412001100864600,Chhapri,Junagadh
Vyara,Village,Gujarat,2422001301719300,Chhirma,Surat
Jalalpore,Village,Gujarat,2424000201779000,Dabhel,Navsari
Talala,Village,Gujarat,2412001000860800,Bamanasa,Junagadh
Khambha,Village,Gujarat,2413000900950300,Hanumanpur,Amreli
Bardoli,Village,Gujarat,2422001201713500,Zakharda,Surat
Vyara,Village,Gujarat,2422001301720300,Sankli,Surat
Mahuva,Village,Gujarat,2414001101043400,Dudheri,Bhavnagar
Una,Village,Gujarat,2412001400883500,Vagha Timbi,Junagadh
Songadh,Village,Gujarat,2422000601669300,Gunkhadi,Surat
Una,Village,Gujarat,2412001400884800,Gafagala,Junagadh
Una,Village,Gujarat,2412001400886200,Dodhi,Junagadh
Vyara,Village,Gujarat,2422001301719200,Khanpur,Surat
Khambha,Village,Gujarat,2413000900950100,Kantala,Amreli
The Dangs,Village,Gujarat,2423000101741700,Kakshala,The Dangs
Talala,Village,Gujarat,2412001000861200,Galiyawad,Junagadh
Bardoli,Village,Gujarat,2422001201713600,Ancheli,Surat
Una,Village,Gujarat,2412001400886400,Sakra,Junagadh
Malia,Village,Gujarat,2412000900852200,Jhunjharpur,Junagadh
Mahuva,Village,Gujarat,2422001501734100,Jol,Surat
Rajula,Village,Gujarat,2413001100961500,Nesdi  No -1,Amreli
Talala,Village,Gujarat,2412001000861300,Umrethi,Junagadh
Rajula,Village,Gujarat,2413001100962700,Dantardi,Amreli
Talala,Village,Gujarat,2412001000861700,Ghunsiya,Junagadh
Mahuva,Village,Gujarat,2422001501733900,Mahuva,Surat
Mahuva,Village,Gujarat,2422001501733800,Shankar Talavdi,Surat
Una,Village,Gujarat,2412001400884400,Bhutada Hodi,Junagadh
Jalalpore,Village,Gujarat,2424000201778100,Bhatha,Navsari
Patan-veraval,Village,Gujarat,2412001100864700,Ukadiya,Junagadh
Talala,Village,Gujarat,2412001000862100,Madhupur Jambur,Junagadh
Rajula,Village,Gujarat,2413001100961700,Jholapar,Amreli
Talala,Village,Gujarat,2412001000861900,Pipalva,Junagadh
Jalalpore,Village,Gujarat,2424000201778200,Magob,Navsari
Bardoli,Village,Gujarat,2422001201713400,Bhuvasan,Surat
Songadh,Village,Gujarat,2422000601669200,Taparvada,Surat
Songadh,Village,Gujarat,2422000601669800,Dhanmauli,Surat
Una,Village,Gujarat,2412001400884700,Kardapan,Junagadh
Vyara,Village,Gujarat,2422001301721600,Lakhali,Surat
Jalalpore,Village,Gujarat,2424000201778900,Chokhad,Navsari
Malia,Village,Gujarat,2412000900853600,Danderi,Junagadh
Malia,Village,Gujarat,2412000900853700,Achhidra,Junagadh
Rajula,Village,Gujarat,2413001100961800,Devka,Amreli
Songadh,Village,Gujarat,2422000601669900,Amthava,Surat
Valod,Village,Gujarat,2422001401731800,Ranveri,Surat
Songadh,Village,Gujarat,2422000601670200,Chimer,Surat
Khambha,Village,Gujarat,2413000900950400,Juna Malaknes,Amreli
Jalalpore,Village,Gujarat,2424000201778000,Umbhrat,Navsari
Jalalpore,Village,Gujarat,2424000201780100,Simlak,Navsari
Palsana,Village,Gujarat,2422001101705800,Lakhanpor,Surat
Songadh,Village,Gujarat,2422000601669500,Masanpada,Surat
Vyara,Village,Gujarat,2422001301720500,Kanjan,Surat
Jalalpore,Village,Gujarat,2424000201778800,Wada,Navsari
Valod,Village,Gujarat,2422001401731500,Bahej,Surat
Songadh,Village,Gujarat,2422000601669700,Umarda,Surat
Mahuva,Village,Gujarat,2414001101043200,Padhiyarka,Bhavnagar
Malia,Village,Gujarat,2412000900853300,Januda,Junagadh
Jalalpore,Village,Gujarat,2424000201778500,Nadod,Navsari
Khambha,Village,Gujarat,2413000900951100,Talda,Amreli
Malia,Village,Gujarat,2412000900853400,Sukhpur,Junagadh
Songadh,Village,Gujarat,2422000601668900,Ghodi Ruvali,Surat
Songadh,Village,Gujarat,2422000601668800,Mota Satsila,Surat
Rajula,Village,Gujarat,2413001100961000,Khambhaliya,Amreli
Bardoli,Village,Gujarat,2422001201713700,Vadoli,Surat
Khambha,Village,Gujarat,2413000900950700,Jivapar,Amreli
Rajula,Village,Gujarat,2413001100962600,Visaliya,Amreli
Rajula,Village,Gujarat,2413001100963200,Kathivadar,Amreli
Bardoli,Village,Gujarat,2422001201713800,Naugama,Surat
Una,Village,Gujarat,2412001400885000,Umarvidi,Junagadh
Vyara,Village,Gujarat,2422001301720600,Umarkui,Surat
Talala,Village,Gujarat,2412001000861500,Maljhinjhva,Junagadh
Una,Village,Gujarat,2412001400886800,Vadli,Junagadh
Jalalpore,Town,Gujarat,2424000242402000,Mahuvar,Navsari
Rajula,Village,Gujarat,2413001100961600,Majadar,Amreli
Vyara,Village,Gujarat,2422001301721500,Khurdi,Surat
Jalalpore,Village,Gujarat,2424000201779600,Kuched,Navsari
Palsana,Village,Gujarat,2422001101705900,Ambheti,Surat
Una,Village,Gujarat,2412001400884900,Kalipat,Junagadh
Songadh,Village,Gujarat,2422000601669100,Vadpada P Umarda,Surat
Jalalpore,Village,Gujarat,2424000201779700,Sadodra,Navsari
Valod,Village,Gujarat,2422001401731400,Mordevi,Surat
Mahuva,Village,Gujarat,2422001501734300,Ranat,Surat
Vyara,Village,Gujarat,2422001301721800,Nana Satsila,Surat
Vyara,Village,Gujarat,2422001301721700,Jhankhari,Surat
Khambha,Village,Gujarat,2413000900952300,Katarpara,Amreli
Jalalpore,Village,Gujarat,2424000201778300,Karankhat,Navsari
Valod,Village,Gujarat,2422001401731700,Nalotha,Surat
The Dangs,Village,Gujarat,2423000101741800,Jamla,The Dangs
Jalalpore,Village,Gujarat,2424000201778400,Parujan,Navsari
Khambha,Village,Gujarat,2413000900950800,Munjiyasar,Amreli
Una,Village,Gujarat,2412001400886100,Tulsishyam,Junagadh
Rajula,Village,Gujarat,2413001100960900,Khakhbai,Amreli
Vyara,Village,Gujarat,2422001301720400,Dhat,Surat
Patan-veraval,Village,Gujarat,2412001100864200,Paldi,Junagadh
Vyara,Village,Gujarat,2422001301720700,Kelkui,Surat
